N,stdev,omniP,overallBF,oompcc,oomchance
30,11.5,0.218432847,0.373001199,0.455555556,0.59
30,11.5,0.614217345,0.148585648,0.444444444,0.728
30,11.5,0.93214714,0.107338642,0.4,0.992
30,11.5,0.213454964,0.411859233,0.466666667,0.393
30,11.5,0.160333393,0.525345282,0.488888889,0.2
30,11.5,0.31901328,0.278811464,0.455555556,0.533
30,11.5,0.698747269,0.135796042,0.444444444,0.714
30,11.5,0.78839902,0.122285061,0.466666667,0.4
30,11.5,0.292986672,0.302752357,0.444444444,0.714
30,11.5,0.224702782,0.404496793,0.455555556,0.466
30,11.5,0.960495699,0.104987471,0.411111111,0.969
30,11.5,0.073833261,1.111897854,0.511111111,0.052
30,11.5,0.244783802,0.404169927,0.466666667,0.4
30,11.5,0.008056008,10.07827119,0.533333333,0.016
30,11.5,0.932604758,0.103713561,0.444444444,0.706
30,11.5,0.081756314,0.983742837,0.488888889,0.176
30,11.5,0.274437953,0.314832276,0.455555556,0.568
30,11.5,0.459962882,0.217301299,0.5,0.118
30,11.5,0.27176446,0.336515133,0.466666667,0.356
30,11.5,0.916258571,0.108624483,0.411111111,0.941
30,11.5,0.06572966,1.31660093,0.455555556,0.519
30,11.5,0.31032034,0.292943306,0.444444444,0.687
30,11.5,0.050714265,1.875198794,0.466666667,0.375
30,11.5,0.546150089,0.177919255,0.444444444,0.701
30,11.5,0.816053905,0.119889893,0.477777778,0.297
30,11.5,0.000921961,86.00781044,0.566666667,0.001
30,11.5,0.413306621,0.229594481,0.444444444,0.651
30,11.5,0.831568588,0.117998818,0.455555556,0.521
30,11.5,0.028923872,3.583588546,0.533333333,0.01
30,11.5,0.002061902,27.15734677,0.544444444,0.006
30,11.5,0.645202621,0.148733527,0.444444444,0.709
30,11.5,0.021148878,4.01535011,0.466666667,0.424
30,11.5,0.689632474,0.153784893,0.466666667,0.4
30,11.5,0.378284178,0.244072577,0.5,0.114
30,11.5,0.734565188,0.134849823,0.511111111,0.034
30,11.5,0.144651235,0.704423886,0.477777778,0.322
30,11.5,0.47641555,0.186796987,0.511111111,0.066
30,11.5,0.168633062,0.528995244,0.455555556,0.509
30,11.5,0.758745763,0.127093434,0.477777778,0.271
30,11.5,0.019460324,6.284375951,0.511111111,0.054
30,11.5,0.411705025,0.210849902,0.411111111,0.974
30,11.5,0.657934241,0.141259095,0.411111111,0.97
30,11.5,0.446393821,0.208909033,0.544444444,0.009
30,11.5,0.980888109,0.102115745,0.455555556,0.59
30,11.5,0.120155058,0.681978339,0.477777778,0.271
30,11.5,0.134906366,0.610295298,0.433333333,0.825
30,11.5,0.107951765,0.692210696,0.477777778,0.245
30,11.5,0.342960582,0.292880069,0.444444444,0.691
30,11.5,0.104194435,0.721762871,0.466666667,0.369
30,11.5,0.845702525,0.148345524,0.5,0.09
30,11.5,0.951188377,0.110076494,0.422222222,0.897
30,11.5,0.000627106,158.4473761,0.555555556,0.003
30,11.5,0.217369149,0.455753316,0.522222222,0.028
30,11.5,0.713887539,0.136757487,0.433333333,0.786
30,11.5,0.027945047,2.798457698,0.5,0.089
30,11.5,0.416603228,0.235107881,0.4,0.99
30,11.5,0.508579429,0.189508223,0.433333333,0.834
30,11.5,0.034333704,2.787597913,0.455555556,0.511
30,11.5,0.189407444,0.392118103,0.477777778,0.326
30,11.5,0.138537435,0.653060801,0.455555556,0.479
30,11.5,0.225386188,0.439879282,0.455555556,0.505
30,11.5,0.333452231,0.249151269,0.455555556,0.611
30,11.5,0.924333286,0.102384224,0.422222222,0.865
30,11.5,0.138970277,0.631436795,0.455555556,0.512
30,11.5,0.026566162,3.287089969,0.5,0.087
30,11.5,0.957771237,0.100397518,0.444444444,0.646
30,11.5,0.240272241,0.361619957,0.433333333,0.825
30,11.5,0.071028108,1.198975303,0.522222222,0.026
30,11.5,0.359068584,0.261927207,0.477777778,0.248
30,11.5,0.057432602,1.466061663,0.455555556,0.606
30,11.5,0.589723944,0.177139192,0.422222222,0.931
30,11.5,0.122781185,0.780565593,0.444444444,0.641
30,11.5,0.010481375,7.648494196,0.522222222,0.026
30,11.5,0.581937543,0.172042317,0.411111111,0.964
30,11.5,0.394184781,0.228689307,0.422222222,0.921
30,11.5,0.380811308,0.239582905,0.455555556,0.63
30,11.5,0.128836518,0.760070697,0.477777778,0.276
30,11.5,0.372477023,0.282794892,0.477777778,0.288
30,11.5,0.270733399,0.343058303,0.477777778,0.273
30,11.5,0.032215446,1.697928446,0.477777778,0.275
30,11.5,0.272108803,0.304469052,0.411111111,0.967
30,11.5,0.755123576,0.126632204,0.422222222,0.914
30,11.5,0.706348085,0.140591076,0.466666667,0.382
30,11.5,0.619559533,0.153977104,0.411111111,0.968
30,11.5,0.076326606,1.118687145,0.477777778,0.298
30,11.5,0.21356531,0.409810839,0.466666667,0.368
30,11.5,0.034964941,2.847031063,0.455555556,0.47
30,11.5,0.162725746,0.539758342,0.5,0.123
30,11.5,0.890689688,0.159541915,0.433333333,0.837
30,11.5,0.929762601,0.106579863,0.466666667,0.338
30,11.5,0.601985895,0.157425027,0.466666667,0.373
30,11.5,0.243185533,0.351798373,0.488888889,0.122
30,11.5,0.885957967,0.111888383,0.388888889,0.998
30,11.5,0.641674919,0.143382668,0.433333333,0.814
30,11.5,0.559887541,0.16872286,0.422222222,0.905
30,11.5,0.01450962,5.36153854,0.5,0.067
30,11.5,0.243049648,0.325837378,0.455555556,0.594
30,11.5,0.325617708,0.295795665,0.422222222,0.908
30,11.5,0.080921199,1.082588115,0.488888889,0.182
30,11.5,0.149589981,0.596162168,0.488888889,0.168
30,11.5,0.174122279,0.450023585,0.455555556,0.514
30,11.5,0.036450131,2.159279502,0.444444444,0.692
30,11.5,0.088154175,1.088116791,0.477777778,0.258
30,11.5,0.550151352,0.178285789,0.455555556,0.568
30,11.5,0.563303708,0.177456746,0.422222222,0.902
30,11.5,0.767047741,0.125740449,0.477777778,0.281
30,11.5,0.83744448,0.116713542,0.455555556,0.524
30,11.5,0.053058602,1.675634381,0.488888889,0.186
30,11.5,0.161842391,0.529123368,0.477777778,0.259
30,11.5,0.441240566,0.209094313,0.455555556,0.556
30,11.5,0.581278121,0.167175995,0.444444444,0.684
30,11.5,0.832440224,0.112685577,0.433333333,0.84
30,11.5,0.579942326,0.175873965,0.466666667,0.339
30,11.5,0.369819023,0.235486494,0.444444444,0.656
30,11.5,0.145811313,0.626746084,0.477777778,0.291
30,11.5,0.143538525,0.491687003,0.477777778,0.204
30,11.5,0.03849307,2.466527972,0.488888889,0.176
30,11.5,0.184155002,0.4829152,0.466666667,0.35
30,11.5,0.237267091,0.393318522,0.477777778,0.249
30,11.5,0.287776609,0.317273717,0.433333333,0.824
30,11.5,0.993589766,0.096356531,0.477777778,0.276
30,11.5,0.499885125,0.188685418,0.522222222,0.024
30,11.5,0.704140723,0.144522485,0.422222222,0.909
30,11.5,0.325586966,0.308167509,0.444444444,0.677
30,11.5,0.044296817,2.526512379,0.488888889,0.178
30,11.5,0.783634364,0.122715146,0.488888889,0.199
30,11.5,0.570834397,0.159413843,0.388888889,0.998
30,11.5,0.989285157,0.100581438,0.455555556,0.485
30,11.5,0.934462823,0.106880273,0.455555556,0.499
30,11.5,0.105763804,0.789438551,0.455555556,0.501
30,11.5,0.846128584,0.1166718,0.433333333,0.811
30,11.5,0.985266635,0.101498768,0.433333333,0.756
30,11.5,0.173501396,0.555370879,0.488888889,0.168
30,11.5,0.343839078,0.274593281,0.455555556,0.618
30,11.5,0.002510578,43.9182254,0.511111111,0.053
30,11.5,0.698154496,0.13748225,0.455555556,0.521
30,11.5,0.21217804,0.44950448,0.433333333,0.847
30,11.5,0.021372337,4.149323916,0.555555556,0.004
30,11.5,0.036573661,1.891725097,0.511111111,0.064
30,11.5,0.079398152,1.145479431,0.455555556,0.542
30,11.5,0.055517739,1.591461766,0.466666667,0.428
30,11.5,0.075324089,1.055516721,0.466666667,0.434
30,11.5,0.221011915,0.411884706,0.455555556,0.482
30,11.5,0.202678248,0.459940812,0.444444444,0.671
30,11.5,0.013201967,5.101900508,0.488888889,0.135
30,11.5,0.660395279,0.147755602,0.433333333,0.819
30,11.5,0.045258654,1.547120308,0.488888889,0.183
30,11.5,0.482744223,0.194007389,0.444444444,0.714
100,11.5,0.223814729,0.158763831,0.426666667,0.077
100,11.5,0.168627241,0.214202504,0.423333333,0.103
100,11.5,0.560759066,0.064092656,0.396666667,0.591
100,11.5,0.441333843,0.080995993,0.383333333,0.883
100,11.5,0.567186623,0.063211595,0.39,0.788
100,11.5,0.106532737,0.368142925,0.433333333,0.031
100,11.5,0.532082865,0.066957511,0.396666667,0.611
100,11.5,0.084238197,0.431607162,0.42,0.1
100,11.5,0.072420099,0.547443446,0.413333333,0.238
100,11.5,0.015693806,2.032250785,0.41,0.29
100,11.5,0.000312627,145.7156815,0.44,0.01
100,11.5,0.000219994,192.6592531,0.443333333,0.009
100,11.5,0.082086951,0.41708965,0.4,0.542
100,11.5,0.921173777,0.038319616,0.38,0.923
100,11.5,0.059221044,0.703879296,0.453333333,0
100,11.5,0.356716866,0.099982181,0.38,0.926
100,11.5,0.383812469,0.093098777,0.4,0.513
100,11.5,0.354397794,0.112296667,0.373333333,0.974
100,11.5,0.04652716,0.99119211,0.42,0.131
100,11.5,0.0257916,1.473371763,0.43,0.045
100,11.5,0.268801485,0.132687199,0.41,0.314
100,11.5,0.059927946,0.564936038,0.41,0.274
100,11.5,0.029299194,1.353461798,0.426666667,0.067
100,11.5,0.192894323,0.206810092,0.426666667,0.066
100,11.5,0.109237302,0.328353171,0.413333333,0.174
100,11.5,0.001862571,27.02144232,0.446666667,0.005
100,11.5,0.002550879,14.57459413,0.45,0.003
100,11.5,0.003233191,9.153409626,0.453333333,0.003
100,11.5,0.159540151,0.245327579,0.42,0.112
100,11.5,0.065338792,0.625650403,0.443333333,0.01
100,11.5,0.459907061,0.079847897,0.4,0.53
100,11.5,0.000688549,53.44308595,0.456666667,0
100,11.5,0.052622063,0.647686641,0.41,0.294
100,11.5,0.21363791,0.168825609,0.393333333,0.675
100,11.5,0.032307134,1.093978465,0.443333333,0.01
100,11.5,0.104624361,0.705712403,0.396666667,0.61
100,11.5,0.492122781,0.073398661,0.406666667,0.386
100,11.5,0.099905573,0.378000814,0.423333333,0.097
100,11.5,0.033599398,1.195435146,0.43,0.04
100,11.5,0.200984499,0.168527045,0.436666667,0.023
100,11.5,0.000437948,61.35032473,0.423333333,0.117
100,11.5,0.619144399,0.056591763,0.413333333,0.204
100,11.5,0.116444694,0.32015352,0.43,0.047
100,11.5,0.000415307,94.30036836,0.45,0.003
100,11.5,0.001760684,38.41332052,0.426666667,0.077
100,11.5,0.04181672,0.861436024,0.423333333,0.102
100,11.5,0.230561073,0.145702842,0.436666667,0.021
100,11.5,0.121351442,0.276741282,0.403333333,0.457
100,11.5,0.20552367,0.187122492,0.413333333,0.204
100,11.5,0.28853704,0.127130146,0.393333333,0.685
100,11.5,0.349054395,0.100277322,0.403333333,0.476
100,11.5,0.019403037,1.779281516,0.413333333,0.247
100,11.5,0.001324192,35.60755355,0.45,0.003
100,11.5,0.276083883,0.121338208,0.416666667,0.193
100,11.5,0.308959302,0.113896221,0.386666667,0.82
100,11.5,0.204173964,0.17452308,0.396666667,0.62
100,11.5,0.354074536,0.100379034,0.41,0.259
100,11.5,0.044915074,0.837444168,0.433333333,0.033
100,11.5,0.146680368,0.228706987,0.396666667,0.623
100,11.5,0.032196108,1.20826057,0.426666667,0.06
100,11.5,0.191820176,0.220587328,0.41,0.286
100,11.5,0.186744854,0.199576787,0.426666667,0.069
100,11.5,0.688296008,0.052012309,0.396666667,0.591
100,11.5,0.27819882,0.122145441,0.403333333,0.473
100,11.5,0.105318001,0.318635832,0.423333333,0.09
100,11.5,0.375603363,0.095763559,0.39,0.749
100,11.5,0.822975313,0.044737393,0.4,0.523
100,11.5,0.024600607,1.4813568,0.45,0.005
100,11.5,0.001237762,34.31758316,0.433333333,0.025
100,11.5,0.001742802,25.68280551,0.416666667,0.181
100,11.5,0.067740711,0.491512942,0.406666667,0.384
100,11.5,0.04625923,0.728370079,0.41,0.287
100,11.5,0.040517438,0.954976725,0.433333333,0.041
100,11.5,0.007807136,5.082507277,0.413333333,0.232
100,11.5,0.003968132,9.364161671,0.456666667,0.001
100,11.5,0.174063326,0.220533615,0.406666667,0.338
100,11.5,0.69377127,0.052256967,0.386666667,0.815
100,11.5,0.634391752,0.058459889,0.383333333,0.88
100,11.5,0.005189677,6.921766173,0.426666667,0.06
100,11.5,0.27590905,0.127686932,0.383333333,0.891
100,11.5,0.021543715,2.085271946,0.436666667,0.024
100,11.5,0.106661927,0.309814388,0.416666667,0.167
100,11.5,0.112799078,0.364420205,0.406666667,0.358
100,11.5,0.235544709,0.170538979,0.4,0.549
100,11.5,0.137730408,0.256703395,0.393333333,0.668
100,11.5,0.664037378,0.054361865,0.403333333,0.422
100,11.5,0.005149574,9.550163395,0.41,0.236
100,11.5,0.006219848,6.275662418,0.446666667,0.008
100,11.5,0.052420345,0.836299364,0.41,0.297
100,11.5,0.247804513,0.153580477,0.41,0.321
100,11.5,0.28330439,0.138158653,0.386666667,0.819
100,11.5,0.066258141,0.522647,0.403333333,0.431
100,11.5,0.029859768,1.045380868,0.426666667,0.06
100,11.5,0.001952643,14.44665483,0.42,0.142
100,11.5,0.687263277,0.051045106,0.413333333,0.242
100,11.5,0.043585346,0.773283189,0.393333333,0.68
100,11.5,0.010078857,3.875814869,0.42,0.117
100,11.5,0.336053857,0.11030934,0.42,0.169
100,11.5,0.15770298,0.232678799,0.423333333,0.098
100,11.5,0.084725534,0.440152426,0.406666667,0.33
100,11.5,0.17872212,0.233080484,0.4,0.54
100,11.5,0.493836063,0.069749643,0.39,0.733
100,11.5,0.006726247,5.253912446,0.42,0.135
100,11.5,0.00035914,66.67258433,0.423333333,0.069
100,11.5,0.076060693,0.567197497,0.44,0.017
100,11.5,0.000662783,63.1576331,0.423333333,0.083
100,11.5,0.317884529,0.110484282,0.423333333,0.108
100,11.5,0.436580016,0.082350576,0.38,0.921
100,11.5,0.003782056,11.68839345,0.413333333,0.221
100,11.5,0.353488007,0.097715754,0.4,0.514
100,11.5,0.020982705,2.220702418,0.42,0.122
100,11.5,0.103799141,0.331738177,0.43,0.046
100,11.5,0.074913499,0.452103435,0.403333333,0.405
100,11.5,0.115877189,0.295944093,0.413333333,0.241
100,11.5,0.642658629,0.054338471,0.41,0.276
100,11.5,0.4560713,0.082323285,0.396666667,0.611
100,11.5,0.01664021,2.380365572,0.41,0.261
100,11.5,0.550153203,0.061659996,0.433333333,0.031
100,11.5,0.042509819,0.907668754,0.423333333,0.078
100,11.5,0.388908916,0.099027158,0.42,0.112
100,11.5,0.488506434,0.084416634,0.38,0.916
100,11.5,0.217299797,0.16383403,0.4,0.525
100,11.5,0.035712479,0.972646214,0.433333333,0.038
100,11.5,0.080253059,0.458769133,0.41,0.229
100,11.5,0.036339991,0.896672423,0.41,0.281
100,11.5,0.812370652,0.043484667,0.373333333,0.971
100,11.5,0.093891838,0.418405227,0.406666667,0.365
100,11.5,0.606418573,0.075012163,0.396666667,0.617
100,11.5,0.008220094,3.904810798,0.433333333,0.023
100,11.5,0.102443551,0.386536211,0.396666667,0.585
100,11.5,0.000963838,38.52620314,0.44,0.022
100,11.5,0.972126788,0.037050454,0.43,0.068
100,11.5,0.100079082,0.393791309,0.406666667,0.355
100,11.5,0.022365015,1.657005428,0.423333333,0.107
100,11.5,0.216206295,0.187328673,0.403333333,0.483
100,11.5,0.50365449,0.075057421,0.386666667,0.827
100,11.5,0.035854394,1.202914778,0.43,0.046
100,11.5,0.044222032,0.920301193,0.416666667,0.169
100,11.5,0.179705919,0.223844988,0.406666667,0.318
100,11.5,0.287951817,0.12763945,0.393333333,0.717
100,11.5,0.587990984,0.062655941,0.406666667,0.395
100,11.5,0.774776967,0.045859505,0.396666667,0.642
100,11.5,0.064860337,0.677924778,0.43,0.054
100,11.5,0.180324778,0.21393131,0.396666667,0.616
100,11.5,0.10988874,0.410764561,0.396666667,0.62
100,11.5,0.042238897,0.779412783,0.42,0.142
100,11.5,0.985300311,0.036003167,0.4,0.525
100,11.5,0.030034452,1.519559893,0.44,0.011
100,11.5,0.49208125,0.073660419,0.386666667,0.816
100,11.5,0.384183678,0.102073846,0.413333333,0.266
100,11.5,0.165246177,0.200219009,0.413333333,0.26
100,11.5,0.852596622,0.040022176,0.4,0.513
100,11.5,0.00597715,7.79367542,0.426666667,0.071
100,11.5,0.992325024,0.036779652,0.38,0.921
100,11.5,0.381977609,0.096835484,0.393333333,0.67
100,11.5,0.586116781,0.062101363,0.39,0.802
100,11.5,0.149838281,0.242442405,0.41,0.295
100,11.5,0.204739347,0.197642958,0.393333333,0.699
100,11.5,0.190603991,0.177270923,0.39,0.795
100,11.5,0.039495802,1.041194006,0.413333333,0.194
100,11.5,0.000698149,45.27485204,0.423333333,0.111
100,11.5,0.041776138,0.874180996,0.426666667,0.06
100,11.5,0.04770811,0.792864281,0.42,0.134
100,11.5,0.000133794,553.2104515,0.473333333,0
100,11.5,0.063016563,0.558358855,0.41,0.273
100,11.5,0.879627993,0.038902433,0.416666667,0.163
100,11.5,0.061820637,0.655758289,0.416666667,0.169
100,11.5,0.090124046,0.385650929,0.42,0.123
100,11.5,0.056780334,0.66627298,0.416666667,0.149
100,11.5,0.073805938,0.52896983,0.403333333,0.453
100,11.5,0.359261512,0.114760127,0.4,0.525
100,11.5,0.765445167,0.045349861,0.403333333,0.466
100,11.5,0.095009329,0.418519777,0.406666667,0.388
100,11.5,0.123721342,0.313136554,0.406666667,0.388
100,11.5,0.015645217,1.676878703,0.42,0.108
100,11.5,0.021643772,1.587780385,0.406666667,0.368
100,11.5,0.163596652,0.223397784,0.403333333,0.45
100,11.5,0.582956592,0.061572879,0.39,0.762
100,11.5,0.18986352,0.187488396,0.416666667,0.173
100,11.5,0.445880391,0.080952988,0.396666667,0.59
100,11.5,0.005954092,7.594889078,0.423333333,0.103
100,11.5,0.066886559,0.508713731,0.423333333,0.104
100,11.5,0.038592647,0.934628405,0.416666667,0.161
100,11.5,0.046865711,0.727748734,0.43,0.054
100,11.5,0.514486531,0.073867638,0.393333333,0.658
100,11.5,0.170772912,0.212814253,0.41,0.292
100,11.5,0.233765072,0.131943927,0.393333333,0.706
100,11.5,0.032155715,1.024970549,0.426666667,0.068
100,11.5,0.994124297,0.035552329,0.386666667,0.821
100,11.5,0.185146369,0.210797897,0.39,0.762
100,11.5,0.375306425,0.100964616,0.413333333,0.236
100,11.5,0.160892025,0.232289994,0.406666667,0.348
100,11.5,0.41264043,0.083102671,0.4,0.537
100,11.5,0.037530277,1.368713919,0.41,0.27
100,11.5,0.527313701,0.071337659,0.406666667,0.312
100,11.5,0.00066935,56.69108341,0.446666667,0.003
100,11.5,0.163627081,0.253640475,0.416666667,0.176
100,11.5,0.239157185,0.152291189,0.406666667,0.357
100,11.5,0.767992039,0.04482166,0.39,0.759
100,11.5,0.674333978,0.055567242,0.406666667,0.333
100,11.5,0.008906681,5.127962967,0.42,0.131
100,11.5,0.023317144,1.519114695,0.406666667,0.338
100,11.5,0.000464895,74.34123054,0.453333333,0.003
100,11.5,0.003714941,11.62787219,0.436666667,0.016
100,11.5,0.002278553,19.29493437,0.43,0.044
100,11.5,0.001482377,27.2326398,0.446666667,0.007
100,11.5,0.086817366,0.398871594,0.4,0.576
100,11.5,0.433418539,0.084608633,0.396666667,0.604
100,11.5,0.186683089,0.180237526,0.396666667,0.631
100,11.5,0.733256392,0.046522769,0.38,0.926
100,11.5,0.036625079,1.053853727,0.413333333,0.247
100,11.5,0.003484533,10.97739804,0.446666667,0.003
100,11.5,0.058177015,0.567923735,0.396666667,0.622
100,11.5,0.143574382,0.258011837,0.4,0.482
100,11.5,0.226330263,0.167851675,0.433333333,0.031
100,11.5,0.303347436,0.119238239,0.403333333,0.436
100,11.5,0.035584677,0.919029449,0.433333333,0.021
100,11.5,0.099707131,0.361056731,0.406666667,0.366
100,11.5,0.013866416,2.686428695,0.423333333,0.086
100,11.5,0.041521642,1.21283097,0.43,0.045
100,11.5,0.001302015,31.14864794,0.45,0.007
100,11.5,0.33656823,0.106353874,0.4,0.555
100,11.5,0.140675009,0.28855948,0.42,0.149
100,11.5,0.049090409,0.874046218,0.41,0.304
100,11.5,0.383395367,0.093418704,0.373333333,0.978
100,11.5,7.26E-07,88797.23171,0.456666667,0.002
100,11.5,0.029659586,0.945494669,0.43,0.043
100,11.5,0.075023799,0.490910227,0.403333333,0.433
100,11.5,0.625259584,0.059111084,0.38,0.93
100,11.5,0.000198834,216.956285,0.466666667,0
100,11.5,0.600478527,0.059590467,0.373333333,0.973
100,11.5,0.204272989,0.184945732,0.406666667,0.371
100,11.5,0.823230026,0.041373286,0.39,0.755
100,11.5,0.52904892,0.069822212,0.38,0.932
100,11.5,0.102540221,0.367617909,0.423333333,0.075
100,11.5,0.291934018,0.131739122,0.406666667,0.34
100,11.5,0.081796809,0.481296993,0.416666667,0.16
100,11.5,0.630990497,0.05657964,0.426666667,0.062
100,11.5,0.029520229,1.614891689,0.426666667,0.065
100,11.5,0.002158385,19.24442248,0.443333333,0.01
100,11.5,0.032265331,0.988268889,0.416666667,0.169
100,11.5,0.023093396,2.014535693,0.416666667,0.202
100,11.5,0.319181245,0.11600859,0.403333333,0.449
100,11.5,0.005414217,8.478623674,0.45,0.006
100,11.5,0.978002276,0.036010737,0.39,0.733
100,11.5,0.29440989,0.125192783,0.433333333,0.031
100,11.5,0.51444715,0.07227511,0.426666667,0.073
100,11.5,0.010340228,3.457658492,0.42,0.101
100,11.5,0.079176417,0.421521082,0.413333333,0.208
100,11.5,0.000239297,216.0451164,0.426666667,0.08
100,11.5,0.114204671,0.332939937,0.39,0.754
100,11.5,0.23288145,0.149641211,0.4,0.535
100,11.5,0.017400619,2.241091945,0.406666667,0.355
100,11.5,0.198944158,0.182993275,0.396666667,0.626
100,11.5,0.03545707,0.793691551,0.406666667,0.364
